timestamp,TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3,n_danger,event,location
2023-06-24 04:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 04:58:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:00:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:02:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:04:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:06:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:08:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:10:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:12:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:14:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:16:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:18:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:20:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:22:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:24:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:26:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:28:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:30:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:32:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:34:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:36:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:38:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:40:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:42:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:44:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:46:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:48:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:50:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:52:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:54:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 05:58:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:00:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:02:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:04:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:06:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:08:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:10:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:12:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:14:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:16:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:18:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:20:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:22:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:24:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:26:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:28:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:30:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:32:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:34:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:36:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:38:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:40:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:42:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:44:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:46:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:48:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:50:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:52:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:54:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Excellent,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 06:58:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 07:00:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 07:02:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Good,0.0,normal,apartment
2023-06-24 07:04:00,Moderate,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Moderate,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Good,Excellent,Excellent,Moderate,Moderate,Moderate,Good,Excellent,Good,0.0,normal,apartment
